resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,Adjacent To,Barrier Free,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Exposure,Fee Type,Fire Pit,Fire Pit Available,Fire Pit Location,Ground Cover,Number of Tent Pads,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Pad Slope,Park-Private,Picnic Table,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shoreline Access,Shower Distance (m),Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Swimming Conditions,Toilet,Toilet Distance (m),Toilet Type,Water Tap,Water Tap Distance (m),photo1,photo2,photo3,photo4,photo5,photo6
-2147475177,47,George Lake - B,,-2147483648,0,-32684,470,,1,6,,-32768/-32768; -32768/-32767,Water Tap,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Front Centre,Gravel,,,Unlimited,1,Slight,,,Average,No,Poor,,,,Non-Electric,,,,7.0,Partial Shade - PM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/75dc168b-8eae-4796-935a-7d85901a77ca.jpg,https://reservations.ontarioparks.ca/images/36c13305-bb9b-4bb0-b453-1c627bab87b8.jpg,https://reservations.ontarioparks.ca/images/32a212d0-e6c7-4cd2-8298-2c47a6c3facc.jpg,,,
-2147475204,48,George Lake - B,,-2147483648,0,-32684,480,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,Water Tap,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,Slight,,,Average,No,Good,,,,Non-Electric,,,,12.0,Full Shade,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/79b86dbd-7dd9-4a8e-8e58-494c5d5592d0.jpg,https://reservations.ontarioparks.ca/images/72e7fd6b-d821-4de0-9bd1-68d0e5939dff.jpg,,,,
-2147475323,49,George Lake - B,,-2147483648,0,-32684,490,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,,Unlimited,1,Slight,,,Good,No,Good,,,,Non-Electric,,,,11.0,Partial Shade - PM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/08b1fb78-8fd8-4efb-bd81-ad208c6060ff.jpg,https://reservations.ontarioparks.ca/images/7a55d885-d509-4075-9810-69b8b953275a.jpg,,,,
-2147475250,50,George Lake - B,,-2147483648,0,-32684,500,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765; -32768/-32764; -32768/-32763,Water Tap,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,12.0,Partial Shade - PM Sun,6.0,,,,,,,,https://reservations.ontarioparks.ca/images/f6248af9-4501-427e-bda2-96c6e43a6acc.jpg,https://reservations.ontarioparks.ca/images/046113c2-a223-4359-9fb2-9ddeee66a8c2.jpg,https://reservations.ontarioparks.ca/images/4426ddfc-ff14-458b-8525-c864afda19d9.jpg,,,
-2147475168,51,George Lake - B,,-2147483648,0,-32684,510,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,Water Tap,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,None,,,Poor,No,Average,,,,Non-Electric,,,,9.0,Partial Shade - PM Sun,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/b87f8254-e15f-47a3-a991-2ea2072213be.jpg,https://reservations.ontarioparks.ca/images/fc4bf849-4afb-447a-af5b-035fbc5b86ea.jpg,,,,
-2147475232,52,George Lake - B,,-2147483648,0,-32684,520,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765; -32768/-32764; -32768/-32763,,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,None,,,Average,No,Average,,,,Non-Electric,,,,11.0,Partial Shade - PM Sun,6.0,,,,,,,,https://reservations.ontarioparks.ca/images/1af72997-e58b-4f58-b592-961c7e3fcc57.jpg,https://reservations.ontarioparks.ca/images/54c2b0a3-9791-4913-96dd-7c103754a5ae.jpg,https://reservations.ontarioparks.ca/images/478c4f16-012f-46c4-baaf-41952113d4c1.jpg,,,
-2147475227,53,George Lake - B,,-2147483648,0,-32684,530,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Average,No,Good,,,,Non-Electric,,,,11.0,Partial Shade - PM Sun,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/10d749d0-288e-428b-b1e3-fc330b9453ee.jpg,https://reservations.ontarioparks.ca/images/f50deb8b-4841-4031-beb6-e2ea07ac0d82.jpg,https://reservations.ontarioparks.ca/images/0c400fd7-00bd-4e50-829f-7c7639bc3e42.jpg,,,
-2147475194,54,George Lake - B,,-2147483648,0,-32684,540,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,Tree(s),Unlimited,1,Slight,,,Average,No,Good,,,,Non-Electric,,,,11.0,Partial Shade - PM Sun,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/e219d379-a229-465f-a1f4-e53e0f816855.jpg,https://reservations.ontarioparks.ca/images/34893c7d-b8c7-43c8-a5b1-e48a4948977c.jpg,https://reservations.ontarioparks.ca/images/57ba83f8-9ec7-476d-be5a-20fa7f270e99.jpg,,,
-2147475292,55,George Lake - B,Parking at campsite post. Short walk into site required.,-2147483648,0,-32684,550,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,Tree(s),Unlimited,1,Moderate,,,Good,No,Average,Walk In,,,Non-Electric,,,,8.0,Partial Shade - PM Sun,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/5d71d0a5-5f68-4703-875f-081b046a6c0e.jpg,https://reservations.ontarioparks.ca/images/d173ec00-10b1-495a-a6f0-b22f437fb140.jpg,https://reservations.ontarioparks.ca/images/78aac95e-ab7f-4c14-af9f-c14784ea31eb.jpg,,,
-2147475245,56,George Lake - B,,-2147483648,0,-32684,560,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,Moderate,,,Average,No,Average,,,,Non-Electric,,,,7.0,Partial Shade - PM Sun,11.0,,,,,,,,https://reservations.ontarioparks.ca/images/51591d85-2e83-45c4-a1c0-100c4a80b6a8.jpg,https://reservations.ontarioparks.ca/images/7a6bba2b-1b3b-4295-b7c8-a113c68edb82.jpg,https://reservations.ontarioparks.ca/images/042dce07-9f56-4aba-86e7-0a9079c9245a.jpg,,,
-2147475307,57,George Lake - B,,-2147483648,0,-32684,570,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,Vehicle Parking,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Left,Gravel,,Tree(s),Unlimited,1,None,,,Average,No,Average,,,,Non-Electric,,,,9.0,Full Shade,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/d7c52f0d-cbfe-4f06-8f7b-e0cedce1fdbc.jpg,https://reservations.ontarioparks.ca/images/8268dd6c-5711-4eda-8ef1-0b7a000513e2.jpg,https://reservations.ontarioparks.ca/images/083f124e-efa8-46c9-ba94-65fbcb40912e.jpg,,,
-2147475195,58,George Lake - B,,-2147483648,0,-32684,580,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765; -32768/-32764; -32768/-32763,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,,Unlimited,1,None,,,Average,No,Good,,,,Non-Electric,,,,11.0,Partial Shade - PM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/5cdfa718-4910-422a-9213-f7320c5c2f1a.jpg,https://reservations.ontarioparks.ca/images/3e0cdab9-c246-4471-b55b-ceb5dba47311.jpg,https://reservations.ontarioparks.ca/images/042938cb-8841-4576-a420-7fd8ac53fca4.jpg,,,
-2147475246,59,George Lake - B,,-2147483648,0,-32684,590,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,10.0,Full Shade,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/923ba3c2-5ebc-4558-8fd8-b40e784dd4ab.jpg,https://reservations.ontarioparks.ca/images/b926ba81-eee7-43a6-9d02-ded212fa5238.jpg,https://reservations.ontarioparks.ca/images/80b9d839-98dc-47f5-9526-48e280e45029.jpg,,,
-2147475321,60,George Lake - B,,-2147483648,0,-32684,600,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,Moderate,,,Average,No,Good,,,,Non-Electric,,,,10.0,Partial Shade - PM Sun,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/97bb0663-db21-4300-beaa-d79723726144.jpg,https://reservations.ontarioparks.ca/images/d6981018-d1ae-4db3-9aad-50cfa5cd5ee8.jpg,,,,
-2147475312,61,George Lake - B,,-2147483648,0,-32684,610,,1,6,,-32768/-32768,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,Moderate,,,Poor,No,Poor,,,,Non-Electric,,,,9.0,Partial Shade - PM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/4eb2b330-2174-471f-97b8-6b397ad728d8.jpg,https://reservations.ontarioparks.ca/images/737a831a-2518-415d-8767-f94758576edd.jpg,https://reservations.ontarioparks.ca/images/809d586a-1a5d-408a-a6fe-e14ae10cbc78.jpg,,,
-2147475154,62,George Lake - B,,-2147483648,0,-32684,620,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,Above Avg. Pedestrian Traffic,,,No,,,Premium Rate,,,Middle Left,Gravel,,Tree(s),Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,12.0,Partial Shade - PM Sun,8.0,,,,,,,,,,,,,
-2147475318,63,George Lake - B,Parking at campsite post. Short walk into site required.,-2147483648,0,-32684,630,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766,,No,Above Avg. Pedestrian Traffic,,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,Slight,,,Good,No,Good,Walk In,,,Non-Electric,,,,11.0,Partial Shade - PM Sun,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/b9c39c26-1860-43f6-a250-64d609684cbd.jpg,https://reservations.ontarioparks.ca/images/a01c466e-f719-4e0f-b9a9-d0bbfff0801a.jpg,https://reservations.ontarioparks.ca/images/f0536e55-5b56-49b6-95be-00e5f6d50c53.jpg,,,
-2147475303,64,George Lake - B,,-2147483648,0,-32684,640,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,"Privy, Water Tap",No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,,Unlimited,1,None,,,Average,No,Average,,,,Non-Electric,,,,13.0,Full Shade,6.0,,,,,,,,https://reservations.ontarioparks.ca/images/628121f6-1a41-4cf0-9393-b5bf8ee12cad.jpg,https://reservations.ontarioparks.ca/images/78f2ed7f-870d-4e5c-abb5-f2bfca2e226f.jpg,https://reservations.ontarioparks.ca/images/29c5cda8-3063-4eab-a9c9-07bb070410e4.jpg,,,
-2147475228,65,George Lake - B,,-2147483648,0,-32684,650,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,Water Tap,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Right,Gravel,,Root(s),Unlimited,1,Slight,,,Average,No,Good,,,,Non-Electric,,,,9.0,Full Shade,10.0,,,,,,,,https://reservations.ontarioparks.ca/images/a8a3db85-9694-41ab-bb3c-63173ab976a0.jpg,https://reservations.ontarioparks.ca/images/d2d5af4d-2088-44dc-88ab-aed794e74dfe.jpg,https://reservations.ontarioparks.ca/images/5b590257-2f0e-4eac-ba36-483f51dd7374.jpg,,,
-2147475258,66,George Lake - B,,-2147483648,0,-32684,660,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,Tree(s),Unlimited,1,Slight,,,Good,No,Good,,,,Non-Electric,,,,10.0,Partial Shade - PM Sun,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/8c1df526-7de7-4999-8961-fcd28800f452.jpg,https://reservations.ontarioparks.ca/images/a7f1dd08-e5a0-4915-93ae-291d47a96474.jpg,https://reservations.ontarioparks.ca/images/6802dc3a-e801-40c8-9ebc-c2b8dd7ae7a3.jpg,,,
-2147475163,67,George Lake - B,,-2147483648,0,-32684,670,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,,Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,10.0,Partial Shade - PM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/b48c6ebd-851f-44b0-84f4-892237d68a30.jpg,https://reservations.ontarioparks.ca/images/a1c5cadc-c1a0-444f-87fb-ae3f3f8362b1.jpg,https://reservations.ontarioparks.ca/images/125d50ac-89ae-446b-a632-f5f2ad86bf7d.jpg,,,
-2147475260,68,George Lake - B,,-2147483648,0,-32684,680,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Back Centre,Gravel,,Tree(s),Unlimited,1,Moderate,,,Average,No,Average,,,,Non-Electric,,,,10.0,No Shade/Full Sun,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/6c338278-b2c1-4dd3-a119-6ab954e6d724.jpg,https://reservations.ontarioparks.ca/images/a26f9311-f749-43eb-b006-3c63eeff4d55.jpg,,,,
-2147475155,69,George Lake - B,,-2147483648,0,-32684,690,,1,6,,-32768/-32768; -32768/-32767,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,Tree(s),Unlimited,1,Moderate,,,Average,No,Average,,,,Non-Electric,,,,5.0,Full Shade,10.0,,,,,,,,https://reservations.ontarioparks.ca/images/a11b5abc-44fb-4760-8a2c-c6e03b2ad997.jpg,https://reservations.ontarioparks.ca/images/a401ba44-b20d-4b3e-ad1e-d5f015d56540.jpg,https://reservations.ontarioparks.ca/images/846f944e-bc76-4267-b27f-ca163034433b.jpg,,,
-2147475327,70,George Lake - B,,-2147483648,0,-32684,700,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,,Unlimited,1,Slight,,,Good,No,Good,,,,Non-Electric,,,,12.0,Partial Shade - PM Sun,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/28f55f14-de01-40a6-a3dd-cee7c6243537.jpg,https://reservations.ontarioparks.ca/images/7a0c4c8b-46de-43ce-ba07-25add4a65ae3.jpg,https://reservations.ontarioparks.ca/images/84d61ff4-a9fb-411a-8ec0-8ef02d05c61d.jpg,,,
-2147475148,71,George Lake - B,,-2147483648,0,-32684,710,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,None,,,Good,No,Good,,,,Non-Electric,,,,10.0,Full Shade,6.0,,,,,,,,https://reservations.ontarioparks.ca/images/e4bcc62d-e2d3-46d7-8f0e-4cb2d5531a7a.jpg,https://reservations.ontarioparks.ca/images/0289eeec-e152-41dd-a1a9-9aefb0024fd6.jpg,https://reservations.ontarioparks.ca/images/950b0822-42a7-458f-85eb-168b838f4011.jpg,,,
-2147475267,72,George Lake - B,,-2147483648,0,-32684,720,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Back Centre,Gravel,,,Unlimited,1,Slight,,,Poor,No,Poor,,,,Non-Electric,,,,7.0,Full Shade,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/b6e6b96f-b42b-4ad4-9bfd-124c3671db83.jpg,https://reservations.ontarioparks.ca/images/96599f49-36f1-4c63-b8f6-7eb86f385b6c.jpg,,,,
-2147475161,73,George Lake - B,,-2147483648,0,-32684,730,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Left,Gravel,,Tree(s),Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,9.0,Full Shade,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/390d8f86-a3e3-4048-8a04-118a0b184b29.jpg,https://reservations.ontarioparks.ca/images/3dcda431-dde5-42d4-93bc-db9c5dc4315e.jpg,https://reservations.ontarioparks.ca/images/b758ba92-26f0-46d4-8c33-f00105491520.jpg,,,
-2147475222,74,George Lake - B,,-2147483648,0,-32684,740,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Good,No,Good,,,,Non-Electric,,,,9.0,Full Shade,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/9070188d-0116-48fa-81f8-68e7022ce34b.jpg,https://reservations.ontarioparks.ca/images/dc287ac8-3879-44bb-a87a-1723cb4ac5b3.jpg,,,,
-2147475334,75,George Lake - B,,-2147483648,0,-32684,750,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765; -32768/-32764; -32768/-32763,Water Tap,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic, Corner Site",,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Poor,No,Average,,,,Non-Electric,,,,10.0,No Shade/Full Sun,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/b8f14a9f-d446-45d2-8acd-ef698068f047.jpg,https://reservations.ontarioparks.ca/images/e6496384-2cbb-4270-b69e-7af6c722661b.jpg,https://reservations.ontarioparks.ca/images/1c3f92ba-024d-4bcc-acda-85e04dcc30ef.jpg,,,
-2147475156,76,George Lake - B,,-2147483648,0,-32684,760,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Poor,No,Average,,,,Non-Electric,,,,10.0,Full Shade,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/bb5e242e-41e4-4d26-8ee7-49b40207659e.jpg,https://reservations.ontarioparks.ca/images/000f4f65-be4b-41a9-a109-a6d1dd5ffc78.jpg,,,,
-2147475347,77,George Lake - B,,-2147483648,0,-32684,770,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,9.0,Partial Shade - PM Sun,8.0,,,,,,,,https://reservations.ontarioparks.ca/images/139febda-1d27-460b-b1b2-2ec845cccc57.jpg,https://reservations.ontarioparks.ca/images/2c029fa1-cf2d-42e2-aa4a-1464367a6a07.jpg,,,,
-2147475225,78,George Lake - B,,-2147483648,0,-32684,780,,1,6,,-32768/-32768; -32768/-32767,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Moderate,,,Poor,No,Average,,,,Non-Electric,,,,7.0,Partial Shade - PM Sun,10.0,,,,,,,,https://reservations.ontarioparks.ca/images/6977da1b-06d4-4dac-8c0e-9ecf9281bfa1.jpg,https://reservations.ontarioparks.ca/images/55cb8162-9019-48a7-a62d-270abc2f3dfb.jpg,https://reservations.ontarioparks.ca/images/892500e6-6344-4519-8625-fc4951fcf8f9.jpg,,,
-2147475187,79,George Lake - B,,-2147483648,0,-32684,790,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,Tree(s),Unlimited,1,Moderate,,,Average,No,Average,,,,Non-Electric,,,,5.0,Partial Shade - PM Sun,11.0,,,,,,,,https://reservations.ontarioparks.ca/images/c9f2dbeb-c2f2-4570-9f5d-1a737f091063.jpg,https://reservations.ontarioparks.ca/images/666bf563-3c52-4da5-9753-5ec3b05ee5b6.jpg,,,,
-2147475268,80,George Lake - B,Parking at campsite post. Short walk into site required.,-2147483648,0,-32684,800,,1,6,,-32768/-32768,,No,,,,No,,,Premium Rate,,,Front Centre,Gravel,,Root(s),Unlimited,1,Moderate,,,Good,No,Poor,Walk In,,,Non-Electric,,,,9.0,Full Shade,5.0,,,,,,,,https://reservations.ontarioparks.ca/images/52b08dc8-0fae-4166-b7bc-20b78df32383.jpg,https://reservations.ontarioparks.ca/images/7fd8af1f-ce6a-44b4-9a34-c7568ac151b1.jpg,,,,
-2147475188,81,George Lake - B,Parking at campsite post. Short walk into site required.,-2147483648,0,-32684,810,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,,Unlimited,1,Slight,,,Good,No,Average,Walk In,,,Non-Electric,,,,10.0,Partial Shade - PM Sun,6.0,,,,,,,,https://reservations.ontarioparks.ca/images/3474d402-8f91-443b-9227-7e4a023fbc3d.jpg,https://reservations.ontarioparks.ca/images/527ebe23-12dd-4310-83e9-f1a833007a9b.jpg,https://reservations.ontarioparks.ca/images/95b8fc9f-42c1-417d-a4b9-3138eac54ba4.jpg,,,
-2147475283,115,George Lake - B,,-2147483648,0,-32684,1150,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,8.0,Partial Shade - AM Sun,10.0,,,,,,,,https://reservations.ontarioparks.ca/images/42f78e6a-0b27-4c06-b3c3-560df88670a5.jpg,https://reservations.ontarioparks.ca/images/39286de2-ed42-4e89-81df-4ffc28b06b84.jpg,https://reservations.ontarioparks.ca/images/f87543a0-395b-48ab-8691-bc942cc1eee6.jpg,,,
-2147475255,116,George Lake - B,,-2147483648,0,-32684,1160,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Average,No,Good,,,,Non-Electric,,,,11.0,Partial Shade - AM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/3720575c-e565-423a-bc22-8c0971ee4881.jpg,https://reservations.ontarioparks.ca/images/630e9368-33fd-4557-a7bf-52071d087d8b.jpg,https://reservations.ontarioparks.ca/images/39ca144a-16b1-4c64-baf6-b882785484be.jpg,,,
-2147475284,117,George Lake - B,,-2147483648,0,-32684,1170,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,,Unlimited,1,Slight,,,Poor,No,Good,,,,Non-Electric,,,,9.0,Partial Shade - AM Sun,11.0,,,,,,,,https://reservations.ontarioparks.ca/images/e3016106-201d-4f7f-87e4-74cf41b12251.jpg,https://reservations.ontarioparks.ca/images/4134d4e8-f323-4f77-81c2-7461dc00b689.jpg,https://reservations.ontarioparks.ca/images/83753b79-84eb-4dfe-bbfa-6fb806448c72.jpg,,,
-2147475186,118,George Lake - B,,-2147483648,0,-32684,1180,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,,,,No,,,Premium Rate,,,Middle Right,Gravel,,Stumps,Unlimited,1,Slight,,,Good,No,Good,,,,Non-Electric,,,,12.0,Partial Shade - AM Sun,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/0d855655-f663-4088-b5bc-db554be36437.jpg,https://reservations.ontarioparks.ca/images/433b5811-2ab2-42e0-b469-81dd72c90291.jpg,,,,
-2147475330,119,George Lake - B,,-2147483648,0,-32684,1190,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765,,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Right,Gravel,,Root(s),Unlimited,1,Slight,,,Average,No,Average,,,,Non-Electric,,,,7.0,Partial Shade - AM Sun,10.0,,,,,,,,https://reservations.ontarioparks.ca/images/e04ef682-625e-4f91-ac20-7665d46fbc35.jpg,https://reservations.ontarioparks.ca/images/251b9f5b-877e-40bf-91fd-938caa522283.jpg,https://reservations.ontarioparks.ca/images/6c3a66c8-9eb7-40d4-bbb9-d0b45714e201.jpg,,,
-2147475150,155,George Lake - B,"Site renumbered for 2026, previously was campsite 144.",-2147483648,0,-32684,1260,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766; -32768/-32765; -32768/-32764; -32768/-32763,,No,,,,No,,,Premium Rate,,,Back Left,Grass,,,Unlimited,1,Slight,Yes,,Good,No,Good,,,,Non-Electric,,,,16.0,Partial Shade,9.0,,,,,,,,https://reservations.ontarioparks.ca/images/592207c4-f2a4-4d51-9243-f816fc55f666.jpg,https://reservations.ontarioparks.ca/images/7b158395-5dd7-4e35-8103-c37b7120bfe8.jpg,https://reservations.ontarioparks.ca/images/9b91a864-a81b-4f21-9a54-269d3ab4ff7e.jpg,,,
-2147475249,130,George Lake - B,"Site renumbered for 2026, previously was campsite 120.",-2147483648,0,-32684,1300,,1,6,,-32768/-32768; -32768/-32767; -32768/-32766,Water Tap,No,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Poor,No,Poor,,,,Non-Electric,,,,9.0,Partial Shade - AM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/0fad745d-48af-4f66-bcb9-749e3d990f1d.jpg,https://reservations.ontarioparks.ca/images/4468138e-6f32-47b2-aa17-450c4549dcd5.jpg,https://reservations.ontarioparks.ca/images/394946f3-b5d8-4394-adde-0f178c8d00ff.jpg,,,
-2147475160,131,George Lake - B,"Parking at campsite post. Short walk into site required.
Site renumbered for 2026, previously was campsite 121.",-2147483648,0,-32684,1310,,1,6,,-32768/-32768,,No,,,,No,,,Premium Rate,,,Middle Left,Gravel,,,Unlimited,1,Slight,,,Good,No,Average,Walk In,,,Non-Electric,,,,5.0,Partial Shade - AM Sun,7.0,,,,,,,,https://reservations.ontarioparks.ca/images/fae6dec1-482d-4220-8e77-1d7f12451eea.jpg,https://reservations.ontarioparks.ca/images/681f8085-c1ba-4652-84d6-394d3ccc3e55.jpg,https://reservations.ontarioparks.ca/images/c57d8e6d-2c4c-4215-adee-203a79a55318.jpg,,,
