resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,availability,campground,equipmentBucket,mapIds,Adjacent To,Alcohol Permitted,Barrier Free,Charcoal Barbeque,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Fee Type,Fire Pit Available,Fire Pit Location,Ground Cover,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Outlet Distance (m),Pad Slope,Park-Private,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Toilet,Water Tap,photo1,photo2,photo3,photo4,photo5,photo6
-2147481732,634,,,-2147483648,0,-32764,9090,,1,6,,4,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,"Water Tap, Vehicle Parking, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Centre,Soil,,1,2,18.0,Slight,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,18.0,No Shade/Full Sun,18.0,,,,https://reservations.ontarioparks.ca/images/f1e8dea2-6f17-4894-bb2c-727b24751483.jpg,https://reservations.ontarioparks.ca/images/b1704fe6-bd2f-4fe3-8a03-43c831acb977.jpg,,,,
-2147481649,635,,,-2147483648,0,-32764,9100,,1,6,,5,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,"Water Tap, Vehicle Parking, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Centre,Soil,,1,2,16.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,13.0,Full Shade,7.0,,,,https://reservations.ontarioparks.ca/images/1052e5ea-adab-4a06-aab0-912b265bd79c.jpg,https://reservations.ontarioparks.ca/images/dad10dfe-d84e-4e11-8a35-921cd01baf4a.jpg,,,,
-2147481630,636,,,-2147483648,0,-32764,9110,,1,6,,5,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,"Water Tap, Vehicle Parking, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Centre,Soil,,1,2,23.0,Slight,,Good,No,Average,"Radio Free, Generator Free",,,Electric,,18.0,Partial Shade,11.0,,,,https://reservations.ontarioparks.ca/images/e7c2fe27-273c-4dc3-9aff-430af749c352.jpg,https://reservations.ontarioparks.ca/images/38646ac9-84a2-4259-8074-4a9c903f085a.jpg,,,,
-2147481661,637,,,-2147483648,0,-32764,9120,,1,6,,4,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,"Water Tap, Vehicle Parking, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,Soil,,1,2,15.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,17.0,Partial Shade,11.0,,,,https://reservations.ontarioparks.ca/images/c98faebc-894a-48d2-b9d9-267b50b2822b.jpg,https://reservations.ontarioparks.ca/images/a66e6c67-fbe1-4b45-93db-42f3be6beec6.jpg,,,,
-2147481596,638,,,-2147483648,0,-32764,9130,,1,6,,5,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,"Water Tap, Vehicle Parking, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,19.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,14.0,Partial Shade,17.0,,,,https://reservations.ontarioparks.ca/images/06399fd7-159c-4e21-b28c-b1b94d1e4d86.jpg,https://reservations.ontarioparks.ca/images/52621365-2e90-435d-a618-53417646ec64.jpg,,,,
-2147481821,639,,,-2147483648,0,-32764,9140,,1,6,,4,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Centre,Soil,,1,2,20.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,18.0,Partial Shade,16.0,,,,https://reservations.ontarioparks.ca/images/ce694b0a-8a67-44da-a458-d7d19e27bd5b.jpg,https://reservations.ontarioparks.ca/images/df46efc3-f384-49a5-9177-cf64965b12c8.jpg,https://reservations.ontarioparks.ca/images/c991587c-741e-448c-b404-21f5d5c63029.jpg,,,
-2147481682,640,,,-2147483648,0,-32764,9150,,1,6,,4,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,"Water Tap, Vehicle Parking, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,Soil,,1,2,20.0,Slight,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,14.0,Partial Shade,20.0,,,,https://reservations.ontarioparks.ca/images/ac55f939-90bf-4500-b688-bbecb5e7e14e.jpg,https://reservations.ontarioparks.ca/images/b04cf3d9-2143-461e-a32d-88ace0c2354d.jpg,,,,
-2147481835,641,,,-2147483648,0,-32763,9160,,1,6,,4,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,"Water Tap, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Middle Right,"Grass, Soil",,1,2,,None,,Good,No,Good,"Radio Free, Generator Free",,,Non-Electric,,18.0,Partial Shade - PM Sun,12.0,,,,https://reservations.ontarioparks.ca/images/afe0d599-26cb-4447-a86c-f3e2a576bc8e.jpg,https://reservations.ontarioparks.ca/images/d956f0eb-4536-435c-8482-0274d43d1680.jpg,https://reservations.ontarioparks.ca/images/d506029c-47b4-463a-957e-a7eb307e9f50.jpg,,,
-2147481785,642,,,-2147483648,0,-32764,9170,,1,6,,3,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,"Water Tap, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,13.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,17.0,Partial Shade - AM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/341a6b92-043d-4b05-85f0-545b0b159de2.jpg,https://reservations.ontarioparks.ca/images/4a0d9072-6e95-4769-9e40-8c39a0e32165.jpg,https://reservations.ontarioparks.ca/images/bae88986-e59a-4fe7-91a8-8f4df7d7159c.jpg,,,
-2147481770,643,,,-2147483648,0,-32763,9180,,1,6,,4,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,"Water Tap, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Average,No,Average,"Radio Free, Generator Free",,,Non-Electric,,14.0,Partial Shade,10.0,,,,https://reservations.ontarioparks.ca/images/c3aad5f5-4db2-45cd-9f4c-c0af08377e4d.jpg,https://reservations.ontarioparks.ca/images/b2bc4468-caad-4990-a1a4-346d336a19b1.jpg,,,,
-2147481613,644,,,-2147483648,0,-32763,9190,,1,6,,3,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,"Water Tap, Vehicle Parking, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Left,Soil,,1,2,,None,,Average,No,Average,"Radio Free, Generator Free",,,Non-Electric,,17.0,Full Shade,11.0,,,,https://reservations.ontarioparks.ca/images/efa32c51-4670-457d-af7d-4260bafb28f1.jpg,https://reservations.ontarioparks.ca/images/dd9f335a-5f17-4bda-881d-366f6f45275b.jpg,,,,
-2147481727,645,,,-2147483648,0,-32763,9200,,1,6,,3,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,Uneven,,Average,No,Average,"Radio Free, Generator Free",,,Non-Electric,,14.0,Full Shade,10.0,,,,https://reservations.ontarioparks.ca/images/d3af3e0b-14b5-4439-a3ad-3e118ffbb0f7.jpg,https://reservations.ontarioparks.ca/images/5ebde585-d526-4d2a-84b2-8ee81832cbb0.jpg,,,,
-2147481903,646,,,-2147483648,0,-32763,9210,,1,6,,5,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,"Water Tap, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Middle Left,"Grass, Soil",,1,2,,None,,Good,No,Good,"Radio Free, Generator Free",,,Non-Electric,,12.0,Partial Shade - AM Sun,12.0,,,,https://reservations.ontarioparks.ca/images/5d25e494-bfd1-4f01-8edc-06b4abe04c97.jpg,https://reservations.ontarioparks.ca/images/e44f7bd9-ccfd-440c-bbd9-442e4afca6e3.jpg,,,,
-2147481629,647,,,-2147483648,0,-32763,9220,,1,6,,4,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,"Privy, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,"Radio Free, Generator Free",,,Non-Electric,,17.0,Partial Shade,10.0,,,,https://reservations.ontarioparks.ca/images/80768b7d-7d41-4ad1-ac3e-09b1ba241c32.jpg,https://reservations.ontarioparks.ca/images/f1593ea8-549f-4935-b8ad-925dc9f217fd.jpg,,,,
-2147481707,648,,,-2147483648,0,-32763,9230,,1,6,,2,Available,Sites #600-653 (54),Tent only,-2147483609,"Water Tap, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Left,Grass,,1,2,,None,,Average,No,Average,"Radio Free, Generator Free",,,Non-Electric,,12.0,Partial Shade - PM Sun,15.0,,,,https://reservations.ontarioparks.ca/images/aab802ef-c598-4d65-8272-017e200e0012.jpg,https://reservations.ontarioparks.ca/images/9fb2f534-c77e-4928-911f-93ab10f8e3d3.jpg,https://reservations.ontarioparks.ca/images/d9f23e1e-adc8-476c-9c43-a302efb4cd54.jpg,,,
-2147481999,649,,,-2147483648,0,-32763,9240,,1,6,,6,Available,Sites #600-653 (54),Trailer / motorhome,-2147483609,"Privy, Water Tap, Campsite (less than 100m)",,No,,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,Regular Rate,,Front Left,Grass,,1,2,,Uneven,,Poor,No,Average,"Radio Free, Generator Free",,,Non-Electric,,17.0,Partial Shade,22.0,,,,https://reservations.ontarioparks.ca/images/d208b106-4616-4d11-879b-02afcac1b9ec.jpg,https://reservations.ontarioparks.ca/images/cd0ef3b8-ace2-41b5-a119-72c087f919f8.jpg,,,,
-2147481880,650,,,-2147483648,0,-32763,9250,,1,6,,4,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",Branches,1,2,,Slight,,Good,No,Average,"Radio Free, Generator Free",,,Non-Electric,,13.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/024877c1-d92f-4db0-9ad8-f1b6e7baa87b.jpg,https://reservations.ontarioparks.ca/images/8cbd62a3-9a24-4dab-b49a-93965b41d093.jpg,,,,
-2147481632,651,,,-2147483648,0,-32763,9260,,1,6,,4,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,,Regular Rate,,Middle Left,"Grass, Soil",,1,2,,Uneven,,Average,No,Average,"Radio Free, Generator Free",,,Non-Electric,,12.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/5559b9a0-fa1b-40f1-873b-7f5377b19c04.jpg,https://reservations.ontarioparks.ca/images/864dc2d3-d947-4786-bfb5-834b98ae736b.jpg,,,,
-2147481521,652,,,-2147483648,0,-32763,9270,,1,6,,3,Available,Sites #600-653 (54),Small trailer / pop-up,-2147483609,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,Slight,,Good,No,Average,"Radio Free, Generator Free",,,Non-Electric,,17.0,Partial Shade,11.0,,,,https://reservations.ontarioparks.ca/images/198e36fd-9c33-4133-937c-00de79b1bdb2.jpg,https://reservations.ontarioparks.ca/images/fe144f0d-8bf0-4565-8741-fd1e8408c0fe.jpg,,,,
-2147481722,653,,,-2147483648,0,-32763,9280,,1,6,,2,Available,Sites #600-653 (54),Tent only,-2147483609,"Privy, Water Tap, Campsite (less than 100m)",,No,,"Above Avg. Vehicular Traffic, Above Avg. Pedestrian Traffic",,,No,,Regular Rate,,Middle Right,"Grass, Soil",,1,2,,None,,Poor,No,Poor,"Radio Free, Generator Free",,,Non-Electric,,13.0,Partial Shade - PM Sun,10.0,,,,https://reservations.ontarioparks.ca/images/742825fe-7405-4b33-80ba-e725abeeb93a.jpg,https://reservations.ontarioparks.ca/images/afdae4ed-a0bb-4ce8-b06b-5ee0e50f459f.jpg,,,,
-2147482022,700,,,-2147483648,0,-32764,9290,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,"Comfort Station With Showers, Campsite (less than 100m)",,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Right,Soil,,1,2,14.0,Slight,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,14.0,Partial Shade,14.0,,,,https://reservations.ontarioparks.ca/images/b4eb348c-fdf6-4836-aeef-7ded4372a97a.jpg,https://reservations.ontarioparks.ca/images/e4615cc7-d100-49e9-8ac3-2c734fe9a378.jpg,,,,
-2147481543,701,,,-2147483648,0,-32764,9300,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,"Comfort Station With Showers, Campsite (less than 100m)",,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,15.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,10.0,Partial Shade - PM Sun,11.0,,,,https://reservations.ontarioparks.ca/images/258e6de2-d2a5-489a-8636-d9ed5e0d1e5e.jpg,https://reservations.ontarioparks.ca/images/05f1f6a5-20d8-4bb4-859c-318e58aed8a5.jpg,,,,
-2147481683,702,,,-2147483648,0,-32686,9310,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Premium Rate,,Back Left,Soil,,1,2,16.0,Moderate,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,15.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/7cb4d008-430a-4212-b91a-6341a9127549.jpg,,,,,
-2147481796,703,,,-2147483648,0,-32764,9320,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,Soil,,1,2,17.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,15.0,No Shade/Full Sun,15.0,,,,https://reservations.ontarioparks.ca/images/57b06491-dfca-4fc3-9f84-ba8b39efe331.jpg,,,,,
-2147481534,704,,,-2147483648,0,-32764,9330,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,"Comfort Station With Showers, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,21.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,17.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/c6aee83e-1003-48a4-a2e8-9f2e350fb82c.jpg,https://reservations.ontarioparks.ca/images/13f0bf4f-0c3d-4de6-97d5-a2589b4fd0d8.jpg,,,,
-2147481559,705,,,-2147483648,0,-32764,9340,,1,6,,4,Available,Sites #700-848 (106),Trailer / motorhome,-2147483608,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,Soil,,1,2,16.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,18.0,Full Shade,15.0,,,,https://reservations.ontarioparks.ca/images/17ecdb82-dfb8-4a7b-b3b4-4aa1264bfb7e.jpg,https://reservations.ontarioparks.ca/images/f2a79de3-1e26-4ea7-8a0e-16ec628d8466.jpg,,,,
-2147481553,706,,,-2147483648,0,-32764,9350,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,"Multi-Use Trail, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,"Grass, Soil",,1,2,29.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,17.0,No Shade/Full Sun,15.0,,,,https://reservations.ontarioparks.ca/images/9443f979-75e7-4244-921f-785505b0d4b5.jpg,https://reservations.ontarioparks.ca/images/37fe0110-f15c-42c7-ab43-8c60fd69cc51.jpg,,,,
-2147481548,707,,,-2147483648,0,-32764,9360,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,"Grass, Soil",Branches,1,2,22.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,17.0,Partial Shade - PM Sun,18.0,,,,https://reservations.ontarioparks.ca/images/cc1cf418-6a27-44e8-a081-64723f80fd56.jpg,https://reservations.ontarioparks.ca/images/2fbce8e5-c2a5-49e4-94f7-db2262257f6e.jpg,,,,
-2147481942,708,,,-2147483648,0,-32763,9370,,1,6,,4,Available,Sites #700-848 (106),Trailer / motorhome,-2147483608,,,No,,,,,No,,Regular Rate,,Back Left,Soil,,1,2,,None,,Good,No,Average,"Radio Free, Generator Free",,,Non-Electric,,18.0,Full Shade,14.0,,,,https://reservations.ontarioparks.ca/images/c91c0121-25aa-4b68-b41d-54342abdd347.jpg,https://reservations.ontarioparks.ca/images/36f6131b-b348-4abe-b1f1-8387d61e4464.jpg,,,,
-2147481744,709,,,-2147483648,0,-32764,9380,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,"Water Tap, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,Soil,,1,2,16.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,17.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/efde95b2-bc2a-4eed-ba93-e90ff5122e13.jpg,https://reservations.ontarioparks.ca/images/11555f4a-0b61-4654-94af-95e3a18d5c7e.jpg,,,,
-2147482008,710,,,-2147483648,0,-32764,9390,,1,6,,4,Available,Sites #700-848 (106),Small trailer / pop-up,-2147483608,"Comfort Station With Showers, Campsite (less than 100m)",,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,14.0,None,,Average,No,Average,"Radio Free, Generator Free",,,Electric,,13.0,Partial Shade - PM Sun,21.0,,,,https://reservations.ontarioparks.ca/images/8ded0a75-f70a-4c11-b942-39490f0f6747.jpg,https://reservations.ontarioparks.ca/images/6f69f5b2-e746-4852-9b88-cb76f012b652.jpg,,,,
